country,year,region_wb,region_un,region_un_sub,incomegroup,population,gdp,gini,palma,bottom20,top20
Bulgaria,2010,Europe and Central Asia,Europe,Eastern Europe,High income,7437599.0,21888.50390625,33.82500457763672,1.33385169506073,6.770675659179688,35.36380386352539
Bulgaria,2011,Europe and Central Asia,Europe,Eastern Europe,High income,7380025.0,22489.76171875,35.59600830078125,1.46597683429718,6.249999046325684,36.01053237915039
Bulgaria,2012,Europe and Central Asia,Europe,Eastern Europe,High income,7317014.0,22789.791015625,34.29206466674805,1.363683819770813,6.389361381530762,35.23397064208984
Bulgaria,2013,Europe and Central Asia,Europe,Eastern Europe,High income,7264600.0,22793.3046875,35.99985885620117,1.493187427520752,6.149999618530273,36.07626724243164
Bulgaria,2014,Europe and Central Asia,Europe,Eastern Europe,High income,7223449.0,23140.87109375,36.55800247192383,1.542505383491516,5.720000267028809,36.31467819213867
Bulgaria,2015,Europe and Central Asia,Europe,Eastern Europe,High income,7177517.0,24080.255859375,37.41592788696289,1.620359897613525,5.999998569488525,36.54475784301758
Bulgaria,2016,Europe and Central Asia,Europe,Eastern Europe,High income,7127434.0,24983.693359375,38.52283477783203,1.700591206550598,5.260000228881836,36.96567153930664
Bulgaria,2017,Europe and Central Asia,Europe,Eastern Europe,High income,7075636.0,25857.916015625,40.50965118408203,1.918902516365051,5.330532073974609,36.85751342773438
Bulgaria,2018,Europe and Central Asia,Europe,Eastern Europe,High income,7024745.0,26709.322265625,40.23999404907227,1.9022057056427,5.720001220703125,36.79407119750977
Bulgaria,2019,Europe and Central Asia,Europe,Eastern Europe,High income,6975469.0,27917.119140625,41.16181564331055,1.982999205589294,5.670000553131104,37.48602294921875
Bulgaria,2020,Europe and Central Asia,Europe,Eastern Europe,High income,6933652.0,27182.046875,40.22723007202148,1.881436705589294,5.679999351501465,37.76609420776367
Bulgaria,2021,Europe and Central Asia,Europe,Eastern Europe,High income,6877225.0,29536.677734375,40.44382095336914,1.914469480514526,6.09999942779541,37.43479537963867
Bulgaria,2022,Europe and Central Asia,Europe,Eastern Europe,High income,6825864.0,31813.935546875,39.01390838623047,1.756297588348389,6.060605525970459,37.93471145629883
Bulgaria,2023,Europe and Central Asia,Europe,Eastern Europe,High income,6795803.0,33403.375,38.11306762695313,1.68627393245697,6.159383296966553,36.90666198730469
"Bahamas, The",2001,Latin America and the Caribbean,Americas,Caribbean,High income,327836.0,35062.171875,51.65999984741211,3.588181972503662,3.289013624191284,43.09707641601563
"Bahamas, The",2013,Latin America and the Caribbean,Americas,Caribbean,High income,378953.0,31921.7109375,50.03774642944336,3.321459293365479,3.50455641746521,42.30499649047852
Bosnia and Herzegovina,2001,Europe and Central Asia,Europe,Southern Europe,Upper middle income,4179438.0,8092.63623046875,33.90633010864258,1.348349809646606,6.57080078125,35.44038009643555
Bosnia and Herzegovina,2004,Europe and Central Asia,Europe,Southern Europe,Upper middle income,4140986.75,9473.740234375,37.28605651855469,1.584750652313232,5.42349100112915,37.30522918701172
Bosnia and Herzegovina,2007,Europe and Central Asia,Europe,Southern Europe,Upper middle income,4013424.0,11332.67578125,36.49485015869141,1.509576320648193,5.497251987457275,36.93153381347656
Bosnia and Herzegovina,2011,Europe and Central Asia,Europe,Southern Europe,Upper middle income,3741798.0,12659.9140625,36.45016479492188,1.507531642913818,5.47835636138916,36.87893676757813
Belarus,1995,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,10197463.0,8061.1953125,28.39608192443848,1.021884441375732,8.701740264892578,33.35361099243164
Belarus,1998,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,10080578.0,10128.15625,39.15393829345703,1.776164412498474,5.725152015686035,38.39455032348633
Belarus,1999,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,10039223.0,10519.7490234375,38.99238586425781,1.755514740943909,5.511021614074707,38.21643829345703
Belarus,2000,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9991313.0,11182.455078125,38.49499130249023,1.711894869804382,5.729166030883789,37.94070434570313
Belarus,2001,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9938065.0,11771.0869140625,38.03884506225586,1.673684239387512,5.957149028778076,37.81538772583008
Belarus,2002,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9873450.0,12443.9326171875,37.82691192626953,1.659327864646912,6.066674709320068,37.67144012451172
Belarus,2003,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9803176.0,13413.9267578125,36.67170715332031,1.548677563667297,6.309464454650879,37.25587844848633
Belarus,2004,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9735091.0,15052.1181640625,34.8292236328125,1.410761952400208,6.965323925018311,36.38003158569336
Belarus,2005,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9667838.0,16579.873046875,35.68979263305664,1.473366141319275,6.557048320770264,36.67535400390625
Belarus,2006,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9608036.0,18349.87109375,36.25784301757813,1.523145318031311,6.453551292419434,36.93756103515625
Belarus,2007,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9563133.0,20019.611328125,37.23365783691406,1.606939673423767,6.32696008682251,37.53128433227539
Belarus,2008,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9529358.0,22137.947265625,35.87339782714844,1.497255682945251,6.660657405853271,36.70873260498047
Belarus,2009,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9507337.0,22236.837890625,35.79198837280273,1.493202924728394,6.690034866333008,36.75513076782227
Belarus,2010,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9490752.0,24012.61328125,36.47065734863281,1.544642806053162,6.519126415252686,37.07189559936523
Belarus,2011,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9472735.0,25404.755859375,35.3566780090332,1.454053997993469,6.782888889312744,36.53943634033203
Belarus,2012,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9463076.0,25879.1328125,34.81612396240234,1.420857548713684,7.070605754852295,36.34451293945313
Belarus,2013,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9464453.0,26147.625,34.87442398071289,1.428194284439087,7.089927673339844,36.31084823608398
Belarus,2014,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9472708.0,26564.435546875,35.35231781005859,1.465314984321594,6.926232814788818,36.50284957885742
Belarus,2015,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9487293.0,25513.212890625,34.14589309692383,1.370062351226807,7.254509449005127,36.02204513549805
Belarus,2016,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9499064.0,24846.830078125,33.86381149291992,1.350025653839111,7.380331993103027,35.95033264160156
Belarus,2017,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9495790.0,25503.98046875,33.98397827148438,1.358869075775146,7.400360107421875,36.03044509887695
Belarus,2018,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9480031.0,26363.462890625,33.80513000488281,1.349287033081055,7.534317016601563,35.97836303710938
Belarus,2019,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9435419.0,26798.8203125,33.86349487304688,1.354838728904724,7.501251697540283,35.94391632080078
Belarus,2020,Europe and Central Asia,Europe,Eastern Europe,Upper middle income,9350944.0,26731.49609375,33.12021636962891,1.302407145500183,7.753958225250244,35.62413024902344
Belize,1993,Latin America and the Caribbean,Americas,Central America,Upper middle income,194902.0,10356.6708984375,59.18312072753906,5.382102966308594,2.980000019073486,44.29155731201172
Belize,1994,Latin America and the Caribbean,Americas,Central America,Upper middle income,199097.0,10136.4462890625,59.76443481445313,5.446057319641113,3.12000036239624,44.58066177368164
Belize,1996,Latin America and the Caribbean,Americas,Central America,Upper middle income,210310.0,9773.26171875,55.91390609741211,4.429523468017578,3.370000839233398,44.53457641601563
Belize,1997,Latin America and the Caribbean,Americas,Central America,Upper middle income,217446.0,9852.857421875,59.35939025878906,5.542446613311768,2.699999809265137,44.58502960205078
Belize,1998,Latin America and the Caribbean,Americas,Central America,Upper middle income,225173.0,9884.9169921875,54.54914093017578,4.213113784790039,3.340000629425049,44.40287780761719
Belize,1999,Latin America and the Caribbean,Americas,Central America,Upper middle income,233059.0,10450.552734375,53.04763793945313,3.884615182876587,3.229999303817749,43.40172958374023
Bolivia,1992,Latin America and the Caribbean,Americas,South America,Lower middle income,7430336.0,5261.66162109375,51.38520431518555,3.565675973892212,3.437699556350708,44.43667984008789
Bolivia,1994,Latin America and the Caribbean,Americas,South America,Lower middle income,7727322.0,5521.66015625,49.65141296386719,3.2027747631073,4.037698745727539,44.20266723632813
Bolivia,1997,Latin America and the Caribbean,Americas,South America,Lower middle income,8167900.0,5989.41455078125,57.74854278564453,5.710253715515137,1.837698817253113,46.28952026367188
Bolivia,1999,Latin America and the Caribbean,Americas,South America,Lower middle income,8459806.0,6099.51171875,57.27840805053711,5.999575138092041,1.041738510131836,45.95157623291016
Bolivia,2000,Latin America and the Caribbean,Americas,South America,Lower middle income,8606326.0,6146.029296875,62.80782318115234,8.194642066955566,1.044423580169678,46.60498809814453
Bolivia,2001,Latin America and the Caribbean,Americas,South America,Lower middle income,8752736.0,6144.978515625,59.74951553344727,6.329897403717041,1.57027006149292,45.73777008056641
Bolivia,2002,Latin America and the Caribbean,Americas,South America,Lower middle income,8900355.0,6193.263671875,60.58258819580078,6.771234512329102,1.471961140632629,45.62197113037109
Bolivia,2004,Latin America and the Caribbean,Americas,South America,Lower middle income,9204287.0,6407.837890625,54.34809875488281,4.208290576934814,2.910000324249268,44.40896224975586
Bolivia,2005,Latin America and the Caribbean,Americas,South America,Lower middle income,9360754.0,6579.3125,62.99466323852539,8.246211051940918,0.9528857469558716,46.84610366821289
Bolivia,2006,Latin America and the Caribbean,Americas,South America,Lower middle income,9521689.0,6778.384765625,60.20767593383789,6.751859188079834,1.376915693283081,45.71759033203125
Bolivia,2007,Latin America and the Caribbean,Americas,South America,Lower middle income,9685960.0,6967.56982421875,58.13053894042969,5.52794885635376,2.030203342437744,46.19583892822266
Bolivia,2008,Latin America and the Caribbean,Americas,South America,Lower middle income,9850858.0,7272.166015625,50.89370727539063,3.48858380317688,3.009999513626099,43.30061340332031
Bolivia,2009,Latin America and the Caribbean,Americas,South America,Lower middle income,10016275.0,7392.16259765625,50.63670349121094,3.47627592086792,2.879712820053101,42.803466796875
Bolivia,2011,Latin America and the Caribbean,Americas,South America,Lower middle income,10348929.0,7837.4931640625,46.8477668762207,2.732800483703613,3.550355911254883,41.79912567138672
Bolivia,2012,Latin America and the Caribbean,Americas,South America,Lower middle income,10515807.0,8108.205078125,47.09254455566406,2.80778694152832,3.249675035476685,41.74563980102539
Bolivia,2013,Latin America and the Caribbean,Americas,South America,Lower middle income,10682608.0,8524.0322265625,47.7552490234375,2.906118869781494,3.350335597991943,42.22182083129883
Bolivia,2014,Latin America and the Caribbean,Americas,South America,Lower middle income,10848888.0,8851.7119140625,46.85302734375,2.738990068435669,3.610000133514404,41.90629196166992
Bolivia,2015,Latin America and the Caribbean,Americas,South America,Lower middle income,11014705.0,9141.9287109375,45.29682540893555,2.491978168487549,3.860385656356812,41.23275756835938
Bolivia,2016,Latin America and the Caribbean,Americas,South America,Lower middle income,11180020.0,9390.791015625,46.28479385375977,2.651367664337158,3.380000114440918,41.58554458618164
Bolivia,2017,Latin America and the Caribbean,Americas,South America,Lower middle income,11344587.0,9642.8134765625,46.00723648071289,2.627497673034668,3.529294013977051,41.39993667602539
Bolivia,2018,Latin America and the Caribbean,Americas,South America,Lower middle income,11508368.0,9907.0625,43.68447494506836,2.268220901489258,4.080407619476318,40.56450653076172
Bolivia,2019,Latin America and the Caribbean,Americas,South America,Lower middle income,11671386.0,9985.23046875,42.79994583129883,2.150852680206299,4.729999542236328,40.26686859130859
Bolivia,2020,Latin America and the Caribbean,Americas,South America,Lower middle income,11816299.0,9000.9755859375,44.74502182006836,2.396765947341919,4.150000095367432,41.18796539306641
Bolivia,2021,Latin America and the Caribbean,Americas,South America,Lower middle income,11937360.0,9454.1982421875,41.6915397644043,2.027151823043823,4.970497608184814,39.82570266723633
Brazil,1990,Latin America and the Caribbean,Americas,South America,Upper middle income,149143216.0,12633.2880859375,55.17024230957031,4.275459766387939,3.193195104598999,44.63881683349609
Brazil,1993,Latin America and the Caribbean,Americas,South America,Upper middle income,156794576.0,12669.4287109375,54.6211051940918,4.133622169494629,3.280525207519531,43.94501113891602
Brazil,1995,Latin America and the Caribbean,Americas,South America,Upper middle income,161735072.0,13550.439453125,54.09156036376953,3.999105930328369,3.390282869338989,44.1992301940918
Brazil,1996,Latin America and the Caribbean,Americas,South America,Upper middle income,164202544.0,13641.6298828125,54.25172424316406,4.057520866394043,3.261274814605713,44.28475570678711
Brazil,1997,Latin America and the Caribbean,Americas,South America,Upper middle income,166661664.0,13896.625,54.26462173461914,4.067144870758057,3.271531820297241,44.21088027954102
Brazil,1998,Latin America and the Caribbean,Americas,South America,Upper middle income,169159664.0,13737.703125,54.06035232543945,3.991571664810181,3.400018692016602,44.13478469848633
